storage_location,quantity,notes,reorder_quantity,item_type,associated_pricing_item_ids,expiry_date,item_name,location_id,low_stock_threshold,unit,cost_per_unit,supplier,item_condition,sku,status,id,created_date,updated_date,created_by_id,created_by,is_sample
"","1","","","Product","","","NOON Double White","69594c64231f984301b14908","10","units","","NOON","unopened","","active","6962f838e585932b2ddbb238","2026-01-11T01:09:12.739000","2026-01-11T01:09:12.739000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","3","","","Product","","","NOON Igloo-Moist","69594c64231f984301b14908","10","units","","NOON","unopened","","active","6962f838e585932b2ddbb23b","2026-01-11T01:09:12.739000","2026-01-11T01:09:12.739000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","5","","","Product","","","NOON In Depth Filler Serum","69594c64231f984301b14908","10","units","","NOON","unopened","","active","6962f838e585932b2ddbb22d","2026-01-11T01:09:12.739000","2026-01-11T01:09:12.739000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","3","","","Product","","2027-04-01","Nutrafol Collagen Powder","69594c64231f984301b14908","10","units","","Nutrafol","unopened","","active","6962f838e585932b2ddbb246","2026-01-11T01:09:12.739000","2026-01-11T01:09:12.739000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","3","","","Product","","","Nutrafol DHT 3-Month","69594c64231f984301b14908","10","units","","Nutrafol","unopened","","active","6962f838e585932b2ddbb247","2026-01-11T01:09:12.739000","2026-01-11T01:09:12.739000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","1","","","Product","","2027-03-01","Nutrafol Women's Balance 3-Month","69594c64231f984301b14908","10","units","","Nutrafol","unopened","","active","6962f838e585932b2ddbb242","2026-01-11T01:09:12.739000","2026-01-11T01:09:12.739000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","","","Product","","","Professional C 20% Serum","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1eb","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","","","Product","","","Toner #2 Mini","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1f2","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","1","","","Product","","2025-06-01","Blender #5","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1f5","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","3","","","Product","","","Advanced Filler Concentrate","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1e1","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","","","Product","","","Gentle Cleanser #1 Full Size","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1ed","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","","","Product","","","Eye Cream","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1e7","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","","","Product","","","Toner #2 Full Size","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1f1","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","","","Product","","","Professional C 15% Serum","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1ea","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","4","","","Product","","","Exfoderm #4","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1f4","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","","","Product","","","Firming Eye Cream","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1e0","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","","","Product","","","Gentle Cleanser #1 Mini","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1ee","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","","","Product","","","Lift Up & Sculpt","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1e2","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","","","Product","","","Toner Balancing","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1ec","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","1","","","Product","","2027-07-01","Blender #5","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1f6","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","1","","","Product","","","Facial Serum","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1e6","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","1","","","Product","","","Professional C 10% Serum","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1e9","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","1","","","Product","","","Daily Drops","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1e8","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","1","","","Product","","","Hydrate Facial Moisturizer","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1e4","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","4","","","Product","","","Foaming Gel #1 Full Size","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1ef","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","","","Product","","","Hydrate Lux","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1e3","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","1","","","Product","","","Eye Serum","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1e5","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","1","","","Product","","2028-03-01","Blender #5","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1f7","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","1","","","Product","","","Foaming Gel #1 Mini","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1f0","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","3","","","Product","","2028-03-01","Clear #3","69594c64231f984301b14908","10","units","","OBAGI","unopened","","active","6962f838e585932b2ddbb1f3","2026-01-11T01:09:12.738000","2026-01-11T01:09:12.738000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","6","","","Product","","","NOON Acne Solution","69593d53c98b3add2b7ee770","10","units","","NOON","unopened","","active","6962f7410fb6e26c87eaec7c","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","6","","","Product","","","Cartessa NOON Accelerate Kit","69593d53c98b3add2b7ee770","10","units","","Cartessa NOON","unopened","","active","6962f7410fb6e26c87eaec8b","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","","","Product","","","NOON Igloo Moist","69593d53c98b3add2b7ee770","10","units","","NOON","unopened","","active","6962f7410fb6e26c87eaec81","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","","","Product","","","Baby Feet","69593d53c98b3add2b7ee770","10","boxes","","Various","unopened","","active","6962f7410fb6e26c87eaec8c","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","13","","","Product","","","NOON C Cleanser","69593d53c98b3add2b7ee770","10","units","","NOON","unopened","","active","6962f7410fb6e26c87eaec88","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","","","Product","","","NOON Laco-15","69593d53c98b3add2b7ee770","10","units","","NOON","unopened","","active","6962f7410fb6e26c87eaec87","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","7","","","Product","","","NOON Double Fight","69593d53c98b3add2b7ee770","10","units","","NOON","unopened","","active","6962f7410fb6e26c87eaec84","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","8","","","Product","","","NOON Acno Complex","69593d53c98b3add2b7ee770","10","units","","NOON","unopened","","active","6962f7410fb6e26c87eaec7e","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","7","","","Product","","","NOON OMG Cream","69593d53c98b3add2b7ee770","10","units","","NOON","unopened","","active","6962f7410fb6e26c87eaec7b","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","16","","","Product","","2028-10-01","Latisse","69593d53c98b3add2b7ee770","10","units","","Various","unopened","","active","6962f7410fb6e26c87eaec8d","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","7","","","Product","","","NOON BenzoAzelin Forte","69593d53c98b3add2b7ee770","10","units","","NOON","unopened","","active","6962f7410fb6e26c87eaec83","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","","","Product","","","NOON HydroCalming and Vit Complex","69593d53c98b3add2b7ee770","10","units","","NOON","unopened","","active","6962f7410fb6e26c87eaec7d","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","7","","","Product","","","Cartessa NOON Gear Up Kit","69593d53c98b3add2b7ee770","10","units","","Cartessa NOON","unopened","","active","6962f7410fb6e26c87eaec8a","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","1","","","Product","","","Quintessentials","69593d53c98b3add2b7ee770","10","boxes","","Various","unopened","","active","6962f7410fb6e26c87eaec90","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","9","","","Product","","","NOON Vit C Serum","69593d53c98b3add2b7ee770","10","units","","NOON","unopened","","active","6962f7410fb6e26c87eaec89","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","8","","","Product","","","NOON Therapeutic Gel","69593d53c98b3add2b7ee770","10","units","","NOON","unopened","","active","6962f7410fb6e26c87eaec7f","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","6","","","Product","","","NOON Laco-10","69593d53c98b3add2b7ee770","10","units","","NOON","unopened","","active","6962f7410fb6e26c87eaec86","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","16","","","Product","","","NP Thyroid Supplement","69593d53c98b3add2b7ee770","10","units","","Various","unopened","","active","6962f7410fb6e26c87eaec8e","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","5","","","Product","","","NOON Restart Serum","69593d53c98b3add2b7ee770","10","units","","NOON","unopened","","active","6962f7410fb6e26c87eaec80","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","1","","","Product","","","Bum Cream","69593d53c98b3add2b7ee770","10","boxes","","Various","unopened","","active","6962f7410fb6e26c87eaec8f","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","5","","","Product","","","NOON Lift & Whitening","69593d53c98b3add2b7ee770","10","units","","NOON","unopened","","active","6962f7410fb6e26c87eaec85","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","3","","","Product","","","NOON Double White","69593d53c98b3add2b7ee770","10","units","","NOON","unopened","","active","6962f7410fb6e26c87eaec82","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","2","","","Product","","","Clarifying Clay Mask","69593d53c98b3add2b7ee770","10","units","","SkinCeuticals","unopened","","active","6962f7410fb6e26c87eaec39","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","17","","","Product","","","Exfoderm #4","69593d53c98b3add2b7ee770","10","units","","OBAGI","unopened","","active","6962f7410fb6e26c87eaec37","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","5","","","Product","","","NOON Experience Kit","69593d53c98b3add2b7ee770","10","units","","NOON","unopened","","active","6962f7410fb6e26c87eaec6c","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","7","","","Product","","","Daily Brightening UV Defense Sunscreen","69593d53c98b3add2b7ee770","10","units","","SkinCeuticals","unopened","","active","6962f7410fb6e26c87eaec46","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","3","","","Product","","","Phloretin CF Gel","69593d53c98b3add2b7ee770","10","units","","SkinCeuticals","unopened","","active","6962f7410fb6e26c87eaec50","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
"","7","","","Product","","","Blemish Age","69593d53c98b3add2b7ee770","10","units","","SkinCeuticals","unopened","","active","6962f7410fb6e26c87eaec4e","2026-01-11T01:05:05.778000","2026-01-11T01:05:05.778000","695939a556b8082002a35a69","renukajackson1@gmail.com","false"
